Open,High,Low,Close,Adj Close,Volume
116.49,116.88,115.26,116.01,112.0,14315300
115.92,118.89,115.88,118.2,114.12,15831300
117.55,117.74,115.63,116.52,112.49,12179800
116.03,117.09,114.68,115.45,111.46,15566100
115.62,117.01,114.88,116.83,112.79,16279200
117.25,119.92,116.83,118.34,114.25,24374000
115.99,117.3,114.45,114.67,110.71,17355000
113.94,113.94,109.29,110.1,106.3,24324100
109.08,109.81,107.76,107.93,104.2,16212300
107.9,108.75,105.91,106.04,102.38,17177200
108.55,109.43,107.53,108.68,104.93,14964700
110.5,110.97,109.04,109.11,105.34,11187800
108.34,110.23,108.21,109.14,105.37,11370800
109.74,110.01,106.71,107.74,104.02,14884800
106.49,106.82,104.93,105.79,102.14,17165900
106.31,107.01,104.78,105.78,102.13,12608300
105.51,105.93,104.58,105.07,102.32,13715600
104.63,104.81,102.02,102.52,99.84,14795200
103.39,105.23,102.85,104.82,102.08,14064700
104.55,105.91,104.13,105.77,103.0,12005600
106.57,107.05,105.82,106.26,103.48,13357700
105.84,107.04,104.88,104.97,102.22,12882000
105.99,108.22,105.75,106.4,103.62,14394400
107.38,108.51,106.73,107.59,104.77,16340300
105.94,106.43,104.71,105.66,102.89,14316500
106.47,106.95,104.83,104.97,102.22,12370300
103.29,104.12,102.61,104.04,101.32,11938000
102.29,103.04,101.74,102.18,99.51,24926100
101.75,105.58,101.26,103.36,100.66,13551900
105.16,106.13,104.53,105.76,102.99,14110300
107.19,107.19,105.09,105.29,102.53,10628000
104.15,106.27,103.98,106.15,103.37,12209800
106.79,108.89,106.73,108.53,105.69,16027100
108.77,109.14,105.9,108.19,105.36,13517100
108.46,108.61,107.16,107.39,104.58,12251600
105.81,107.06,105.56,106.42,103.64,14112000
107.38,108.34,106.28,106.44,103.65,13533800
107.45,108.11,104.39,105.16,102.41,16627700
105.5,107.03,105.44,105.89,103.12,16224100
106.36,106.77,104.96,105.13,102.38,43124000
104.68,104.77,102.12,102.72,100.03,17514100
102.5,104.63,102.33,103.87,101.15,13285700
102.84,103.89,102.65,103.3,100.6,12455300
102.59,102.82,101.62,102.4,99.72,17933600
102.2,104.91,102.2,104.29,101.56,14283400
104.05,104.61,103.27,104.55,101.81,13227500
104.31,105.82,103.2,105.4,102.64,13084100
105.66,106.73,105.13,106.7,103.91,11364400
107.32,107.88,106.81,107.25,104.44,13542700
107.49,108.46,107.07,107.46,104.65,7397000
107.63,107.92,106.1,106.91,104.11,12491200
105.09,105.72,102.43,102.92,100.23,17961400
101.92,104.0,101.56,103.16,100.46,21926600
102.97,104.75,102.75,104.69,101.95,14877600
105.26,106.16,104.81,105.97,103.2,12581100
107.0,107.65,106.13,106.49,103.7,13238200
105.97,106.23,103.32,104.54,101.8,26826800
104.05,104.05,100.53,100.94,98.3,28165400
100.72,101.67,100.22,101.38,98.73,18051300
100.92,102.2,100.34,100.92,98.28,24617800
101.05,102.4,100.8,101.62,98.96,15556500
102.54,103.66,102.36,103.41,100.7,15740200
104.16,104.38,103.26,103.89,101.17,17099600
104.36,106.16,103.96,105.52,102.76,15090900
105.06,106.09,104.54,105.68,102.91,14116100
105.11,105.72,104.64,105.09,102.34,15159600
106.0,106.99,104.74,105.42,102.66,17677900
105.11,105.16,102.32,104.16,101.43,17566400
105.19,107.86,105.19,107.24,104.43,24197000
106.95,107.32,105.53,106.62,103.83,14177400
106.26,106.38,104.57,105.29,102.53,13484100
105.89,107.88,105.3,107.12,104.32,16280400
107.96,109.24,107.33,107.42,104.61,14275700
107.9,108.42,106.51,107.2,104.39,12410800
106.04,107.75,104.84,107.73,104.91,14065600
108.71,110.42,108.31,109.56,106.69,19919600
110.19,111.63,109.44,110.12,107.24,15837200
110.37,112.07,110.05,111.83,108.9,14043700
111.68,111.98,110.78,111.92,108.99,12973400
110.75,110.86,107.97,108.16,106.19,14909600
108.28,109.33,106.28,106.34,104.41,13695100
107.42,110.15,107.42,108.4,106.43,16709500
107.64,110.2,107.62,110.04,108.04,16218400
110.36,110.98,108.14,108.71,106.73,11092400
109.17,109.72,107.95,108.1,106.13,10520800
107.04,107.3,105.72,107.15,105.2,11435600
106.42,107.77,106.07,106.35,104.42,10818500
107.43,108.93,106.62,108.25,106.28,13579300
108.45,110.04,108.44,109.16,107.17,10382100
109.66,110.02,108.42,109.81,107.81,9665000
110.44,111.14,109.98,110.88,108.86,11922100
111.12,111.42,110.62,111.19,109.17,17479800
112.2,113.82,112.2,113.52,111.46,14828400
114.1,115.83,113.5,113.53,111.47,18304000
113.48,114.59,113.23,114.51,112.43,13325500
114.65,115.85,113.7,113.95,111.88,13248500
114.53,116.05,114.32,115.61,113.51,14283200
116.18,116.68,113.57,114.16,112.08,14383600
115.34,117.67,115.27,117.49,115.35,20145800
117.41,117.96,115.9,116.44,114.32,13472800
117.55,118.66,117.33,118.52,116.36,15210700
117.9,118.51,116.5,116.7,114.58,34545100
117.53,118.24,116.7,117.64,115.5,14045300
118.62,118.84,116.61,117.33,115.2,12562900
116.54,118.02,116.32,116.4,114.28,11879900
116.98,117.37,114.6,114.76,112.67,14400600
115.71,116.68,114.81,114.94,112.85,13197300
115.09,116.65,114.83,116.23,114.12,11316000
115.5,116.73,115.37,116.41,114.29,11805400
117.89,120.5,117.4,120.2,118.01,23976200
119.98,120.7,118.19,119.47,117.3,16808100
119.1,119.18,116.73,117.58,115.44,18810700
117.53,117.79,114.55,115.63,113.53,14395000
115.44,116.44,115.03,115.83,113.72,13297100
114.05,114.09,110.5,111.5,109.47,19622200
109.8,110.9,108.7,108.99,107.01,20128800
105.73,108.27,105.11,107.17,105.22,25363400
110.44,112.07,109.52,110.92,108.9,22369900
111.02,111.45,110.12,110.45,108.44,13892000
106.96,107.17,104.83,106.49,104.55,57939000
107.59,107.84,106.09,106.47,104.53,31183000
108.03,110.2,107.84,109.87,107.87,30276500
110.5,110.68,109.13,109.95,107.95,18452000
109.73,111.8,109.68,111.39,109.36,19775400
111.82,113.39,111.7,112.95,110.9,23380300
112.72,113.97,111.33,113.02,110.96,20972500
112.92,113.32,110.79,111.08,109.06,22439800
110.63,110.96,108.68,109.45,107.46,18185000
109.7,109.82,108.12,108.39,106.42,16786100
108.52,109.5,108.13,108.59,106.62,22047300
107.45,108.34,106.5,107.6,105.64,18768300
108.89,109.86,104.96,105.55,103.63,23092000
105.74,106.42,105.21,105.88,103.95,19379900
105.58,106.16,104.54,105.85,103.92,22185200
106.53,107.17,105.46,105.64,103.72,28984900
105.88,109.19,105.5,109.11,107.13,25212700
108.4,108.78,106.54,107.78,105.82,30549000
108.17,108.27,105.77,105.87,103.94,19097300
104.47,104.86,103.29,104.21,102.31,20272500
103.73,104.9,102.89,102.93,101.06,19184100
103.67,103.97,102.86,102.96,101.09,18380500
103.93,104.41,102.91,103.75,101.86,17825500
104.05,105.14,103.81,104.84,102.93,15308400
104.3,104.82,103.87,104.29,103.33,18260500
103.96,105.15,103.5,103.66,102.71,20137600
102.9,103.27,101.15,102.46,101.52,22469100
103.06,105.43,102.75,104.96,103.99,22984900
105.38,105.88,104.43,104.5,103.54,17458800
104.21,104.7,103.22,104.46,103.5,14989000
102.58,104.12,101.94,104.01,103.05,18072000
104.02,105.47,103.91,104.57,103.61,9480800
104.1,104.4,103.18,103.96,103.0,18013500
104.24,104.91,103.88,103.9,102.94,20629500
104.27,104.58,101.64,102.34,101.4,26802100
103.11,104.48,101.81,102.74,101.79,29254700
102.5,104.22,102.22,102.99,102.04,17843200
102.13,103.36,101.59,102.43,101.49,21523900
102.27,102.34,100.29,100.44,99.52,22250300
100.0,100.72,98.34,99.11,98.2,31154800
99.86,100.84,98.09,98.42,97.51,29990700
99.02,99.79,98.75,99.55,98.63,22069200
99.8,99.86,98.58,99.62,98.7,22252300
98.68,98.68,97.48,98.05,97.15,26084000
98.04,99.03,97.66,98.92,98.01,19915400
99.85,102.14,99.72,101.58,100.64,26165700
100.59,101.0,100.31,100.9,99.97,55518700
102.13,103.11,101.52,101.65,100.71,21610400
102.0,103.19,101.79,102.99,102.04,18904700
103.5,103.94,101.13,101.27,100.34,20988900
101.47,102.01,100.81,101.73,100.79,19250900
102.31,102.94,101.82,101.91,100.97,12921800
102.74,103.03,102.12,102.14,101.2,16835100
102.04,102.55,101.34,101.66,100.72,14558800
101.39,101.61,100.13,100.19,99.27,16329300
100.37,100.59,99.62,99.98,99.06,17741400
